person,tran_count,tran_amoun_tot,tran_amoun_mean,tran_amoun_max,tran_amoun_min
cfdac754f240482183a60aa33d5c21c3,13,193.0,14.8,23.1,6.1
cfddca83cd5d4f968498841f1e734e2f,2,4.4,2.2,2.8,1.6
cfdecbfe6add44598f60aed46e1f1e79,7,101.6,14.5,17.5,10.8
cfe1dbd54f1549da8ce88b453d8d5b8b,9,90.4,10.0,16.3,7.1
cfe28bb92b1e47cc974e151f16eb07bf,2,13.4,6.7,6.9,6.5
cfe2e1e9fc0f4531bc7f653f3204b483,15,52.3,3.5,8.6,0.4
cfe3394ce49941a5862bb463842a16a5,6,33.3,5.5,10.4,2.2
cfefa4c2c2aa40a196f392e43eb5eeed,1,12.6,12.6,12.6,12.6
cff0f57c82cb47229c5b090d98864e29,13,55.0,4.2,10.0,0.7
cff228bfca314af0b81f421c7e33cce5,5,73.9,14.8,27.2,6.6
cff2d8073a8f46e1bf88e13be05f7110,17,409.2,24.1,40.1,14.8
cff9e1e91e924e7680871a835b06400c,6,120.3,20.1,28.9,12.4
cffaf5d3a58a4dacbf3e43d2ea85cef4,4,75.7,18.9,24.8,10.8
cffd46a4ad444357a62f3929cd07a072,4,104.6,26.2,32.7,17.7
d00057f58e4e41bca6afbc9337b3f8a8,12,375.6,31.3,44.7,23.0
d00beaf31d7d4811a9f9be1556c2070d,4,17.7,4.4,6.1,2.4
d00c733c9c8d4ae7ad41c53750f64c48,8,71.6,9.0,13.2,4.9
d00fc7daeb9949e992491e6afca4fbf8,14,236.7,16.9,30.8,11.0
d0138f4b103a4dbe9147464b061785b6,5,130.8,26.2,44.8,10.5
d015bf9545c1465d8328a18c8a825226,6,145.8,24.3,37.3,15.0
d016152dbf9149b68a6b6657189a2bab,9,225.2,25.0,39.7,15.6
d0168acdc0674ecab25e5c18271160d1,3,56.5,18.8,25.3,13.7
d018a8a3bef243b1b37414073ef5e74a,4,10.8,2.7,4.0,1.7
d01a27c670094f73aeee5cf138fa17df,11,23.5,2.1,12.0,0.1
d020580e689749dc89c37b09d5fb62c8,4,110.0,27.5,29.9,24.0
d0227d0bb2b147dd877d1a373226537b,6,112.9,18.8,28.4,10.2
d02a68a052244f20a5c3ab0540607a1d,8,33.3,4.2,11.5,0.4
d02c8f94e7b7461da70b6e622ad87488,23,298.6,13.0,26.4,4.8
d02ed1185b7f46718b0bf0bf6b1015a2,4,85.2,21.3,36.1,8.2
d030bccce03a4901a889b54f5930d938,12,159.5,13.3,19.8,8.8
d034e28ea9f846e497eac1f24eee7fe0,8,26.9,3.4,8.0,0.2
d0364573196344df9de76b5a5ddbf6bc,8,33.4,4.2,7.6,1.2
d0369fdd1624460fbfc81ca4b3d2f3ad,5,18.7,3.7,7.9,1.8
d03e159b7fbd4da9a87fd265f02720a0,20,76.9,3.8,11.4,0.4
d04b09c1ae754602aa52f3edad0660e2,2,3.6,1.8,3.1,0.5
d04e831525064891a554847efa349fd8,9,37.6,4.2,9.0,1.4
d0532474533d4dcaa552813f36898506,10,16.2,1.6,3.4,0.2
d0540651808d4cf298641de8d87b61df,11,168.4,15.3,21.6,8.7
d0545018234e4ca6a34b2ed6e5d833a5,5,18.1,3.6,5.6,1.2
d0566c76d51e4ef39cf52fa4cd35fab2,7,122.4,17.5,25.1,10.4
d058f73bf8674a26a95227db098147b1,3,75.6,25.2,28.5,19.9
d067d8e01e314ba390b05e000775eadd,19,152.3,8.0,104.2,0.1
d06b1b0c09234571a7aeb24158ac4991,7,13.0,1.9,2.6,0.8
d072aff43dfc4d64a572e871c1872ddb,13,77.9,6.0,50.8,0.2
d0730c86e9f34da1a8d458c28ab5bd49,4,70.8,17.7,20.4,14.0
d07b84af723a4d6390620668d1d7c076,4,94.0,23.5,30.8,18.3
d07e73496c17493c96cc03420f518539,12,173.9,14.5,23.6,9.7
d082197413c04550b99d1fd1a53eb5c6,14,26.0,1.9,6.2,0.2
d0855d0668ad42379707f39d97ceec20,2,31.8,15.9,20.7,11.1
d085b1cf47e54595b39e1564b57bdc13,3,72.2,24.1,32.6,13.2
d087c473b4d247ccb0abfef59ba12b0e,10,531.0,53.1,423.4,6.5
d087fd0166404163b7d1e1e7cf2a9ac7,29,93.0,3.2,8.0,0.2
d08a73ea06f441009a2710c5cb2f6327,6,19.9,3.3,8.6,1.4
d08a8a11f0b8461c918cb3a366313876,4,14.2,3.5,4.8,1.8
d08b25d10f0246adb4b6459db2e63722,8,204.0,25.5,38.5,16.5
d08bb3a6b09c4059970788a1edbc0312,9,23.3,2.6,6.8,0.1
d091dfa1a1d7414da78027d8832ff681,9,190.2,21.1,34.4,8.4
d09aab79a0b04f95b7b673f3a3b16f2b,16,51.5,3.2,7.0,0.2
d09c99f76c7d4fbf9fc7ae5c833f3e38,14,26.2,1.9,5.9,0.1
d0a70db109564df1be5f0cfcf3296642,6,28.0,4.7,11.6,2.3
d0a80415b84c4df4908b8403b19765e3,30,260.7,8.7,17.4,1.7
d0a8b1eade474d65974371700b5a74bf,7,113.8,16.3,21.2,11.5
d0ab05be7544435f935f13082b31ff0e,20,269.5,13.5,22.5,5.8
d0b518c8bc034ea2a2ac83e34e55be97,9,245.9,27.3,33.0,16.2
d0b9eaeac7c045fa998a14371d30cb23,14,165.0,11.8,22.3,5.7
d0bca8f00b4b47228080ec87095d4ae4,13,162.0,12.5,22.1,5.6
d0be9ff460964c3398a33ad9b2829f3a,6,857.8,143.0,713.1,17.4
d0bf2b919ce74f68a939255a73244fd7,15,210.3,14.0,20.6,9.1
d0bfe54648ac488093c9f3498d0185d4,8,130.8,16.4,23.0,11.2
d0c81b8228754cc1abcf010c212d308e,13,71.3,5.5,10.0,0.6
d0c9c4785bf34d839b31485a37bf25ca,7,22.0,3.1,6.9,1.4
d0ca8c271d754b7b9c565443d676d61f,11,44.0,4.0,10.2,0.4
d0cb3963974b4266bf7a8ede1d96a884,3,25.8,8.6,10.8,7.1
d0d5466a6c6f4f5782d6b8f2542a84f8,3,9.5,3.2,4.6,0.9
d0dac503d6f3416aa15c388ce2aff530,9,243.8,27.1,33.0,15.7
d0dcec4372ca4c88955ba0ef011a8e86,6,26.0,4.3,7.4,0.9
d0de5df4a59845fc865659b10adfb80e,11,227.8,20.7,35.9,9.4
d0e37ab86e2a46df9674c6b80e80ab8c,8,12.9,1.6,3.6,0.3
d0e38277ec4646c7a73b408211b7ff19,7,166.3,23.8,32.3,19.1
d0e43d2aa85648a6b84ab731105bc2b5,14,196.1,14.0,19.9,10.0
d0e5c238d4074233bdc3c872c646fc7b,11,149.1,13.6,21.6,7.4
d0e8e341348846b2af7879dedf4e3ff0,3,10.9,3.6,5.9,1.5
d0ef0a78fe33476db4032b3282f445cb,11,110.6,10.1,20.0,4.4
d0faf95a267f4a25a83feb072f1449f2,12,351.1,29.3,42.0,20.0
d0fd792593d641caa5ff86ca26985604,1,21.7,21.7,21.7,21.7
d10238bffa114193b35f0e4291aef010,6,132.6,22.1,29.3,14.0
d10277f323d04d989cd9c060cd236f72,19,668.9,35.2,431.4,5.9
d10314cc85374d27a116c0472bdde459,8,191.4,23.9,33.1,11.8
d105c60598cd410eab1e21e59c3fc613,7,38.5,5.5,10.4,2.8
d107e23e47d64da996d518e10c84a288,6,77.9,13.0,20.5,9.2
d10c2674404040778c0bf927ef316082,12,96.7,8.1,14.5,3.9
d1156d13c1d443a885e3ea825975ce8e,6,116.0,19.3,23.5,13.7
d11b5f234e114b00a1bb71f5865367fb,10,209.5,21.0,29.8,13.5
d11c5393ef3642b1b7a458ac7dc14aa8,4,13.9,3.5,4.9,0.7
d11d07c8dadc4ac7aab8e0871a041104,4,11.4,2.8,4.8,0.8
d11e7279219b418eb0133758d88ee285,6,156.3,26.0,41.6,16.3
d1221180e99a46acb2841673afd34c5e,5,32.4,6.5,11.9,2.0
d122a4332290450fbecdca2d5e15ee0d,8,28.0,3.5,6.5,0.5
d125605ab1244b8fba57840cbe095f81,12,303.0,25.3,36.4,12.2
d1266f8716544f34b3e46ac01a5b284a,5,14.9,3.0,4.6,1.2
d129c17e6acf4ed4aea48bb09885575b,2,7.2,3.6,6.0,1.3
d12bcab81d0e4479817a2c0cbd9909a6,14,181.8,13.0,22.2,5.0
d12dde8c2f964aa9ad8d53cb8e0cb957,5,28.1,5.6,14.0,0.6
d12f8c848c854a9ebf3443457e172e01,8,35.0,4.4,9.7,0.6
d1330d5ce5e742d9826a79d574df3172,6,141.5,23.6,38.7,14.7
d1333b7b8e064c8784453a9963d6f4cb,3,7.4,2.5,4.6,0.3
d14673707a6a4f329ee68f9b6cc5bc2a,8,221.1,27.6,42.2,20.4
d1477e69857f42d18929f6f29b3be427,12,21.4,1.8,5.1,0.1
d1485166e0f44d2f8be9ee8c4a06a026,9,223.4,24.8,36.2,17.5
d149f51e147f4a6fb2c2afb3910e0ffb,5,135.5,27.1,35.2,19.8
d14c0a51b98b4d1aa3d5ecaab5e31109,13,33.9,2.6,7.7,0.1
d15a2f0fea174679a01d2dd889cf0d10,8,116.5,14.6,28.8,6.2
d15e46c18322472ab7e3dfbc2951aefa,8,98.1,12.3,17.3,7.5
d15f3f2fe6cd4f20a5da77f250cbe04b,6,158.8,26.5,46.3,9.4
d162eae1102148a9883683a11f4f05f4,7,163.1,23.3,31.2,19.0
d16403ad52be42c18ac748776dad8b17,7,11.5,1.6,4.7,0.0
d167940f7af04f4681daaa6d1bfd80a1,7,832.2,118.9,698.8,20.2
d16c6242ffe54e038b26bb71d70c6e5a,20,188.0,9.4,21.6,3.4
d170407600ce4c62bda7abe6e271714f,4,85.4,21.4,28.5,14.0
d175bfb4ec764431a570cb2f913ac4db,5,11.8,2.4,4.3,1.0
d17651704645434c91e0758290ef14b0,5,832.0,166.4,746.5,11.8
d178974f82af496a9f93c675d58ce27d,1,2.6,2.6,2.6,2.6
d178bcf02f2640d0abfd6a720d8619ca,7,148.6,21.2,41.0,13.8
d17e1e62ec1d44239803e0aebe2c0949,14,163.6,11.7,19.1,4.4
d18070f6b5d64907b1ffbbb8ae72e6c0,7,10.5,1.5,6.0,0.1
d18403099d124d95938941bd98f008f0,17,137.1,8.1,15.0,2.9
d1880d57e8734ae7b9dbafa2cb464e9b,15,47.6,3.2,7.8,0.6
d18b4182842948c0bb9c08234eedcd9e,17,202.3,11.9,22.5,4.5
d18d4dffd7324184928d1e918fdfcd8c,4,84.1,21.0,28.1,13.8
d191136a45c04596adb9f6ae53cfcaa2,2,9.6,4.8,8.9,0.7
d1917b909b034ffebfc3ec912848844d,7,51.9,7.4,16.1,4.4
d1964a77dd594a59948acdfef291f2a3,10,507.2,50.7,388.2,4.0
d19849e046cc441fb7cfc4c8a68dbf6d,9,224.5,24.9,36.7,13.3
d19d23efa5ee42e5b97f50ceaaa44130,10,217.6,21.8,31.4,11.3
d19e2ab62d954b7aa521b0588eeb8af9,6,16.4,2.7,8.2,0.6
d1a6fe4c241e4dbf8a4da6fd6c714ac5,11,232.2,21.1,46.9,12.9
d1a824d43588413981d90146cc781a13,4,13.4,3.3,9.1,0.5
d1a98d3953d8484286bf024fec8464b4,12,27.1,2.3,6.9,0.2
d1afef3bb120443eaed2829e227b938c,1,16.2,16.2,16.2,16.2
d1b27128438f4fe58ec38cc066067c26,3,52.6,17.5,18.6,16.7
d1b648a2cfaf43b6b0d1dfecc59b5418,10,28.9,2.9,6.1,0.5
d1bd7a6be57a496eaecbc77b1119b3b2,22,139.9,6.4,76.6,0.0
d1c4500ace2e45e9a45d3cd2fccac8d8,12,39.5,3.3,7.5,0.5
d1c50a0b12b84565a5182ee69f6c773e,4,12.7,3.2,10.4,0.5
d1c534d5e28647a79c5e6515ab9c7af4,9,40.8,4.5,9.2,0.3
d1c675320dcc4666a9300edc39965235,4,74.5,18.6,22.0,15.4
d1cccfb974bc461c9d99d89fb2d9fe52,12,19.6,1.6,3.8,0.1
d1d3790e548e444fa3c8321bd38c4cd7,18,67.1,3.7,14.2,0.3
d1d5eaf6a38a44baa2cd998f870d939b,12,373.3,31.1,232.9,5.6
d1dacf8fe14742f281ce02c4a30c01ab,7,153.9,22.0,33.4,11.9
d1dd09bdd7d34c07a0cd80402abfaed5,3,8.2,2.7,5.2,0.7
d1de78d8698c4f9aa413feb3e8441c7d,15,205.2,13.7,19.2,8.2
d1e603c73e534afc932dad2a4db51533,5,102.7,20.5,25.1,15.2
d1ede868e29245ea91818a903fec04c6,5,18.7,3.7,8.6,1.5
d1f3cc62def540c8951561f6da22e88a,5,67.3,13.5,22.4,8.8
d1f41b9ca2d84f90bc7b48421a6c36f3,8,126.5,15.8,23.7,9.2
d1f47be68ca949a88293e430ca7f60b5,10,22.3,2.2,7.8,0.4
d1f564d61cb845a8874e58f607faaacd,11,103.5,9.4,16.9,3.3
d1f946881b2f44f781a90fab28ae3b5c,13,189.9,14.6,27.4,8.1
d209eab2e56f4430a45b0b08d2f3d72a,5,11.4,2.3,5.6,1.0
d20a00b702a248e981279374503de506,8,16.3,2.0,7.6,0.7
d20ca51b0acf467b86e4c7bc43391c32,10,122.0,12.2,20.7,5.4
d20e62e676c24f79a5bc82902dccd44c,6,23.6,3.9,8.0,1.2
d210546d39034722ae351b45b0b56d25,8,88.7,11.1,19.2,5.0
d212052a213842e7863821f278bc4bdf,11,211.7,19.2,28.3,13.0
d21695d2bc29410dbd4a3faa758b0528,10,32.8,3.3,7.3,1.2
d21a703697804c059467c8eca0668a68,6,14.8,2.5,7.8,0.2
d21f399bbe124b3c978b2fe5767b3985,1,10.0,10.0,10.0,10.0
d223347ca85641c98e4481c4b0fa09f5,5,22.4,4.5,13.1,0.3
d235232818b844c8b65dcd3efedb1c21,13,168.0,12.9,125.5,0.3
d237d3afa2cf4463a07e06b9a8fcba0c,26,400.9,15.4,26.8,7.2
d238c2c94ca64d348808025afb370195,7,27.0,3.9,9.0,0.3
d23a2ef9008c4287a8a7632b9b913f2e,2,2.1,1.0,1.3,0.7
d23c69f5c4e94d3facd36be424f32d41,11,180.7,16.4,23.4,8.7
d240308de0ee4cf8bb6072816268582b,14,1252.0,89.4,943.3,8.3
d242fd73828b476eb961b9c75c53b327,7,88.5,12.6,16.4,7.8
d24391f6da3040319f2bef0efba30dc3,1,2.2,2.2,2.2,2.2
d245246470eb47fc8a7ac928f723c326,13,106.0,8.1,15.0,3.3
d24693b4f6d141538c41138995cf1ade,14,26.1,1.9,5.4,0.2
d2482847c5b34aefaa39f55afc669d0f,18,42.4,2.4,5.2,0.4
d24aac66f5404bc48728a207cee8b098,14,319.4,22.8,32.7,13.7
d24cd08e13a1412c9fc9d5a675d0f148,4,9.7,2.4,5.3,0.7
d2502eb733fc418cbdb72c5f3ac3d8eb,2,13.8,6.9,9.1,4.7
d250372c924747d8ac9a8fa88f584bc3,10,155.4,15.5,27.2,6.8
d251f248075040f2a4f8c1b05a0688de,5,88.7,17.7,22.8,14.6
d2565b7e3ab348caa9727445e0892dd5,5,638.3,127.7,531.2,23.4
d25831c62b24442d805dff80c2980af0,7,176.8,25.3,39.5,14.1
d25c574922054a82b1bcab0a0ea3cca2,10,35.7,3.6,7.3,0.5
d25f38519a89455499c9e49e67ae1511,18,64.0,3.6,12.1,1.0
d2678b66cabe423390376ece655685c0,9,132.8,14.8,19.2,9.8
d26928c65ad441b1a82619348bd72b45,12,230.2,19.2,23.9,12.0
d272e201f4e64fdbb129337e4139d812,18,186.6,10.4,19.5,3.1
d2786d4d61344ff0a8578d02799d339a,4,11.2,2.8,4.7,0.3
d27b2ed395fc4f1d814de65eb0815c95,5,129.2,25.8,36.6,14.9
d27bd552c2504a028f4b8880b9a83128,11,75.5,6.9,13.4,3.5
d27ee857b8e040d3ab77a631303affa7,5,17.2,3.4,5.3,1.3
d29034255ed94a4791d154b1868c082d,15,487.3,32.5,307.5,6.8
d2925895f1094ecb99cf24d0a62ce1c2,13,30.0,2.3,4.9,0.2
d292838e3114439982e3eeaf649cfe16,10,216.8,21.7,30.7,12.8
d295db8280754fd1ab7b43034eebb43f,9,31.2,3.5,9.9,0.1
d29bf27a8925447e9e11e6c02912963a,4,108.9,27.2,34.0,17.8
d29e810a0e4242819eb95cd926d641ce,8,62.8,7.8,13.1,5.2
d2a62564694243998df45e80d7348f2f,6,172.5,28.8,40.4,15.4
d2ad5e6eadd24abbb98157d2b267b120,5,133.7,26.7,50.4,16.1
d2aea34126b84e40856e25a4ed49a611,5,18.3,3.7,5.1,0.6
d2b1a60725724b3ca80a282af0e79703,16,56.6,3.5,10.6,0.1
d2b287e7ecd34b628b05a16317b2af9a,6,157.5,26.2,39.8,14.6
d2b4cfebde454279aab4ae5979f19483,14,194.1,13.9,24.4,5.5
d2c08d145b0f452abe098cfd6b693698,3,6.2,2.1,2.9,0.9
d2c4538caa7a482e82d3a429deea0beb,9,249.0,27.7,41.6,18.4
d2cbc2b8315d41af94366b74053f2731,3,7.6,2.5,3.4,1.0
d2cbcf6fac5b47149b822875c3c08898,8,25.5,3.2,11.0,0.4
d2cf4d76494e46eeab4d99b0ff044baa,6,15.8,2.6,5.8,0.5
d2d8012642ec43e09c18dd814bd1ec6c,5,99.1,19.8,31.6,13.2
d2dd721516be463196ab7bcf100fc82b,7,102.7,14.7,22.0,8.6
d2e0d611068e405e944a6c2b0b820cfc,4,54.8,13.7,21.0,7.6
d2e2f4621ecc4c1f89095c120b56595c,7,49.7,7.1,11.9,4.2
d2e43709c6114a7f99289d92bf9666b1,11,43.5,4.0,8.2,0.6
d2e88e95c0ae41c0980e4cfc10d162d8,8,36.3,4.5,13.6,0.7
d2f05a10e61c4d1da861988cc24713c9,3,76.3,25.4,34.2,21.0
d2f1767a364347c6992d986b4a662dc4,12,144.3,12.0,25.0,4.0
d2f6c336317c4bea9d39de34d702c1a0,13,48.4,3.7,11.3,0.9
d2f79806cdbc4b68aea25148dcd8d551,4,9.4,2.3,6.4,0.1
d2fdc2be8ab64e4ba04830d441e53fd5,8,214.3,26.8,43.9,12.5
d30132abc2594b14a092956b131db712,12,286.1,23.8,43.8,10.3
d3027a3344e443869ffd7b39aa99acc8,6,16.2,2.7,3.9,0.8
d3087275deda496ca72179083b513392,11,150.9,13.7,22.0,3.7
d30aed36eded4c48b4be4ebcd7772787,10,131.4,13.1,24.5,6.8
d310ea670c7149a1b404854602b30a49,13,216.9,16.7,27.1,9.0
d3120674fcdd484eb43f38efb9605657,23,188.3,8.2,14.2,1.8
d31ccd5fc13d49f682db3b7fde074bd5,8,151.4,18.9,29.8,11.8
d31fa8b9716a45c9a9411eb805f8c7d0,8,184.6,23.1,29.9,13.5
d3209835a40a423fbf2c967218d00bcd,10,160.3,16.0,33.5,7.6
d3280ab59cf24b639ca87d7595108e67,16,61.1,3.8,9.1,0.6
d32aa738e03f44feac7ec3db9ec12baa,5,9.8,2.0,4.0,0.3
d32d9bdf55ad47879f502c3602e0a45f,2,48.6,24.3,25.8,22.8
d32dc2cb18fa40eabb6c5f82339becb8,12,30.4,2.5,8.0,0.1
d3319408a4864682abdeef1e8e81f692,12,163.0,13.6,23.4,6.7
d335181e52ea468891d3bf4aec67d10c,6,151.7,25.3,35.4,13.4
d3355ffcdb58449f9497fd76a879fbf2,10,220.9,22.1,31.1,13.3
d33d6ec6e0864025b9209e7a7792b90d,9,15.9,1.8,7.3,0.1
d343a92de6c142dc880d984873d950ef,9,27.4,3.0,6.0,0.6
d34af41fdf2a4ca2a68dc6991d5a8059,8,218.8,27.4,44.0,15.4
d34b7763e23147bea3ad40564c64c1f5,8,205.3,25.7,33.3,17.0
d351650b4dfa4351bcfa0ada32c51c63,10,156.1,15.6,28.0,4.2
d3585476abc04c198341e43da96f080c,11,205.6,18.7,24.1,11.8
d35cd59ac53044be82475629775a8410,3,10.9,3.6,5.4,2.8
d35e585fbb9b4ac1b3ccb9e1bac71335,17,247.0,14.5,21.4,7.9
d3647ba4dc644f5a96e58007360589b4,20,67.4,3.4,9.0,0.3
d36af1c14001418fa204f6aca96554af,4,38.0,9.5,14.8,5.0
d36ea7c10f2b4e619e70265f1be8b041,15,37.4,2.5,6.6,0.4
d3756366d8774999a26d0a318862b87e,9,44.2,4.9,11.8,0.4
d37f9b61415e4a7bb032df9f96abbb6d,6,97.8,16.3,80.9,0.2
d38325aac4184a2490e8cdcf02b5aa81,10,32.4,3.2,8.3,0.0
d3863d6f8281453d8a34f4773b54d400,5,45.3,9.1,29.5,1.9
d3956fdde71b4aa08a7d081f282a914f,3,62.3,20.8,31.2,13.3
d396390832de4547b5d8f49338e3161d,12,154.5,12.9,25.2,6.9
d39a586864124b5ca4decb3832096a2d,5,118.6,23.7,34.2,19.2
d39e704f67fd4b9f98b83b0ed422ef6c,6,6.1,1.0,2.1,0.4
d3ae1f0e0eb841dfbaa22b1ee6901faf,13,15.3,1.2,5.2,0.1
d3bacbe8d4c7444488f5ddd940e9b9f4,2,4.6,2.3,3.0,1.7
d3bffca55668437d89226db69907b705,11,277.8,25.3,37.5,16.6
d3c01d3f66d142df959c19fb8bef8af9,7,156.0,22.3,29.4,12.2
d3c24fa42d0947a4be104283c35a7983,15,203.2,13.5,24.2,9.5
d3c252891c324c628ce1383487e12492,18,42.3,2.3,5.6,0.2
d3c29f3cb6b447c89daed838ae5abd25,7,100.5,14.4,22.4,9.5
d3cc8d12f281485bb71bebb5d2900e36,14,50.1,3.6,13.4,0.4
d3cddb41ae3b43edaa67777501c32e45,16,279.5,17.5,24.0,9.6
d3dd87ad6bc949d19dd1057d26d968d5,3,7.9,2.6,4.9,1.1
d3e15aa9c2a74610aad1c4f87aab44c7,8,188.9,23.6,30.8,17.9
d3ebba7f5b5640ac8a98e40346c1fb4d,11,141.0,12.8,31.3,7.3
d3ec56372751419fa502e63f77498da0,5,72.6,14.5,19.4,5.3
d3ef083b0b5d40bb80a918a1382c4a08,8,137.8,17.2,25.4,10.8
d3eff45e6f15467a9a89f236f2264d61,10,20.6,2.1,5.2,0.3
d3f146b615514c6380b168bb3df5f05b,8,177.2,22.1,26.2,17.2
d3f70877b0ad4c909bce4f7960ba0f2c,14,20.0,1.4,4.4,0.0
d3f998b289524c48862d1ed0cd3f7fb6,11,70.2,6.4,18.1,0.1
d3fd6d671fa041428d961950d5470ec2,4,11.2,2.8,5.3,0.1
d3fde2db514a40c8bae78da030e153a9,15,371.0,24.7,48.4,13.0
d404110ac63349a3972ef63e74490154,6,86.1,14.4,25.3,8.2
d40b855e10e84a74b6049695ae6d7223,2,41.5,20.8,21.8,19.8
d411fa37f839466b889978a939186382,7,26.7,3.8,11.4,1.1
d414804ad97c44eb8e6b7400792be0bc,12,42.3,3.5,8.3,0.7
d41708667be04a42a02a9c4ec673765d,7,132.6,18.9,23.7,13.2
d418e36088a244578a347901e4e9cb75,18,48.2,2.7,9.0,0.1
d41b6155ab804b47a6b6979a06e49d8c,4,79.8,19.9,28.8,14.8
d41e89f8d3ab4260ae3773e64f473d7a,20,60.1,3.0,9.1,0.4
d42b3ac8b2b8478da12ac86e708d784a,6,63.6,10.6,15.2,6.7
d42ea4439175405fa8f010b27483e7c2,13,77.9,6.0,15.6,1.4
d4309b7d75174eaa8115f4357b28cd98,3,2.9,1.0,1.9,0.5
d433dae9810b4c1fb96a4de166ba50e7,7,157.1,22.4,32.2,13.0
d438a838e9f74fa99c3a53f53d73afd4,7,196.9,28.1,32.6,23.3
d438aaa243964d3eaf0d1f03d041c269,6,17.3,2.9,5.4,1.9
d4397a102f5644f99a97ea58475739d9,3,84.9,28.3,28.7,27.6
d43f8d4343e74f758058cd8b38f1c5aa,6,44.9,7.5,10.1,3.6
d448f3b1ae614e0dbc483eeca1aad7a7,5,16.2,3.2,4.6,1.4
d448fa911f3f4b4aafe87396d220fad6,1,29.1,29.1,29.1,29.1
d4590bed9d394e72a848cae96b0f1bc9,7,32.7,4.7,10.4,1.1
d4595de036fe4a829708c556922334c4,4,21.9,5.5,10.3,1.0
d459b2efea2a4a0e81b2af58edfa5fdc,9,216.2,24.0,34.7,13.8
d45ed3e2c2b44ea9a644be5580ad16b4,8,171.3,21.4,25.6,15.1
d46757a6ccc84ecd8141cd74767031b2,6,140.1,23.3,32.6,10.6
d470c8da3a134e13951d3ca40cc4d678,1,7.1,7.1,7.1,7.1
d47662150c614427bf70fb98136bf02a,4,9.9,2.5,3.2,1.6
d47939878e0d4510a67df42e5b6a8111,10,165.2,16.5,30.4,7.8
d4821a5e60674cceaee0d2df7b46b7cf,9,162.0,18.0,28.6,6.2
d4864a84304f4c988cf9748813ade9a5,8,22.4,2.8,5.8,0.1
d48ca9287f4c458793c9279c5bb6973e,5,9.5,1.9,3.0,0.9
d499c6d63b884b83b3c06acf4fe8bd7b,17,166.7,9.8,21.8,2.1
d49af5885cad4f6d89bb9c2ad1d85997,7,17.2,2.5,9.4,0.2
d4a1f79859224f558228bda4029c4816,7,28.9,4.1,8.7,1.1
d4a7ab8bfb7940479867e911e984505b,6,111.7,18.6,26.2,15.4
d4a8b8e9d09947f992cf2d65a062b3a5,2,15.7,7.9,11.6,4.1
d4acc625daab41bc9b6f9cfebdb8fcbf,8,193.2,24.2,37.4,16.6
d4b0ddab9db746ecbc848f30b2df7b07,5,109.6,21.9,33.4,15.9
d4b620d3f4be4a7187245c6b571d0f91,8,166.0,20.7,28.9,13.7
d4bb9af2f45d40938cbe8239260d39dc,1,31.2,31.2,31.2,31.2
d4c2549073b242db839688ef8fe0b2e9,4,76.6,19.1,26.0,9.1
d4c4f37033e047339d27c2a01bfd6e01,3,4.8,1.6,1.8,1.3
d4cda03646ce4bdeb949e2d02cc3d05f,6,139.8,23.3,33.2,15.8
d4d584a66aa74834b342315859315a62,18,80.0,4.4,11.1,0.4
d4d71938f85e4ee49b5c6d785e7aebe1,4,69.9,17.5,29.4,11.7
d4d761c0366d46fdb3bb2878f7023ed6,19,60.8,3.2,7.8,0.3
d4d9bee7c34f4f5288ca458563675a76,15,53.3,3.6,13.6,0.1
d4db6fc5233b415fbb0769bc4575fee5,12,142.4,11.9,20.5,5.1
d4db8719ee8f42dda253ee9ddd3e9cab,4,88.2,22.0,25.5,15.9
d4dd357e57854084b74013a31ae8c79f,7,16.7,2.4,4.6,0.4
d4ec2de5571548a39e5874296ecddb4e,14,123.5,8.8,22.4,1.8
d4ef1976737e4933959159aa03d19d35,8,143.2,17.9,23.4,12.0
d4f2dbe7aeec4ec980b7622d9946e486,7,16.9,2.4,5.3,0.1
d4f6205a98b4420082aae16e5a93655a,3,13.2,4.4,6.9,1.2
d4fa96bdf9c94098afaa05cfbeba1958,8,14.8,1.8,3.0,0.4
d5059ee547a24f9a92c5c6c9892e469d,9,116.0,12.9,17.6,7.4
d51c04879a2e4dc4bc21046979b117bd,3,66.6,22.2,31.0,16.8
d51cb02965d34146949deb979c1d6ae9,4,22.0,5.5,14.9,1.0
d51d270de949457b901b71a361061879,14,47.5,3.4,10.1,0.6
d51f7a0048da4a36af919f4ed4888262,19,64.0,3.4,9.7,0.4
d52343d699514a84be29aa801602440f,11,187.9,17.1,26.8,7.9
d5279845609e4e239201ee7c59275eda,2,3.6,1.8,2.2,1.4
d5299e0003e44a11858e28bc4fd86d0c,4,10.0,2.5,4.0,1.2
d52a2606f8654e009920fd75d0fdbf45,9,17.4,1.9,3.5,1.0
d52fefcf60764f96bf6e9cfa6d425a22,4,96.6,24.2,29.9,18.1
d53103964ac941f7af174a5eb0e71476,11,210.1,19.1,167.7,1.5
d531d1b3ea68440889634a0239c20878,2,3.8,1.9,3.7,0.0
d53717f5400c4e84affdaeda9dd926b3,8,428.2,53.5,339.7,7.8
d537607dde6343a8811c7579e1547361,6,17.0,2.8,7.4,0.5
d53880e21d8d43d8a2e781dfa820f745,10,167.0,16.7,23.7,12.1
d53a02508eaf430596a0748a60f6a520,20,80.4,4.0,8.3,1.1
