person,cnt_tran,sum_am_tran,mean_am_tran,median_am_tran,min_am_tran,max_am_tran,small_tran_count,big_tran_count,range_amount_tran,mean_t_tran,median_t_tran,min_t_tran,max_t_tran,range_t_tran,freq_tran,recency_tran,max_to_sum_am_tran,median_to_mean_am_tran,weekly_tran_mean,weekly_tran_min,weekly_tran_max
c371dd2ed90b4d76ae983c12d6512aaa,6,154.48,25.75,26.88,21.46,28.53,2,2,7.07,494.0,525.0,210,690,480,1.25,713.03,0.18468410150181255,1.043883495145631,1.5,1,2
c3728cf0ae5348e8b9559fd41cfff818,8,92.19,11.52,12.25,5.64,17.03,2,2,11.39,465.0,450.0,252,684,432,1.85,713.04,0.18472719383881117,1.0633680555555556,2.0,1,3
c382ccba648a45b0bb55f3465df838aa,24,91.76,3.82,3.37,0.27,15.17,6,6,14.9,295.75,237.0,6,624,618,3.88,713.13,0.16532258064516128,0.8821989528795812,6.0,4,8
c3842dabf13646d09a1d8e626bf05902,6,29.84,4.97,5.02,3.84,5.84,2,2,2.0,318.0,300.0,42,624,582,1.03,713.13,0.19571045576407506,1.0100603621730382,1.5,1,3
c3844096da5e4e25a8d53a4164617b35,6,36.8,6.13,4.34,1.52,13.45,2,2,11.93,414.0,504.0,0,702,702,0.85,713.02,0.3654891304347826,0.7079934747145188,1.2,1,2
c38c65f6837d42d8a2c15a2acbc15366,8,21.31,2.66,1.72,0.34,7.63,2,2,7.29,361.5,372.0,66,630,564,1.42,713.12,0.3580478648521821,0.6466165413533834,2.0,1,3
c39160d864b4468aa2a712002ea2d7b9,10,185.53,18.55,19.02,9.06,28.11,3,3,19.05,391.8,435.0,66,594,528,1.89,713.17,0.15151188487037137,1.0253369272237196,2.5,1,5
c391f36b80484cdeab41cb227a862fef,10,253.49,25.35,25.22,13.18,39.63,3,3,26.45,231.6,150.0,48,618,570,1.75,713.13,0.15633752810761767,0.9948717948717948,2.5,1,5
c393bb513ee144f69e6db705c78e6b60,14,40.28,2.88,2.34,0.73,9.67,4,4,8.94,308.14,264.0,54,642,588,2.38,713.1,0.2400695134061569,0.8125,3.5,2,5
c39b3035bb75442985262998d7093355,5,63.82,12.76,9.08,6.63,26.98,1,1,20.35,415.2,378.0,180,612,432,1.16,713.14,0.42275148856157946,0.7115987460815048,1.6666666666666667,1,2
c39e84cce5e2400eb8b7b8b8803fd874,6,10.22,1.7,1.02,0.21,5.39,2,2,5.18,342.0,315.0,66,696,630,0.95,713.03,0.5273972602739725,0.6,1.5,1,2
c3a629ef8f1644f1b681b74380082cb7,11,55.78,5.07,3.63,1.53,14.24,3,3,12.71,390.0,438.0,84,684,600,1.83,713.04,0.2552886339189674,0.7159763313609467,2.2,1,3
c3b1e510416f4300ac8f09d058111889,7,16.59,2.37,2.77,0.09,4.47,2,2,4.38,514.29,486.0,348,690,342,2.05,713.03,0.2694394213381555,1.1687763713080168,2.3333333333333335,1,4
c3b3837181d54d08abd14d3a1aa738c1,5,16.75,3.35,3.42,0.7,5.02,1,1,4.32,438.0,492.0,156,570,414,1.21,713.2,0.29970149253731343,1.0208955223880596,1.6666666666666667,1,2
c3b7848d96014017ad1272188e170554,4,26.59,6.65,6.46,1.72,11.95,1,1,10.23,412.5,465.0,30,690,660,0.61,713.03,0.44941707408800297,0.9714285714285714,1.0,1,1
c3b922f22b3949579681bd9198d8f266,15,280.87,18.72,18.66,9.6,35.55,4,4,25.95,378.0,384.0,90,660,570,2.63,713.08,0.12657101149998218,0.9967948717948719,3.75,2,6
c3bade8299614e03a3f6e003a13a74d2,11,31.98,2.91,2.19,0.21,7.25,3,3,7.04,318.0,336.0,48,642,594,1.85,713.1,0.22670419011882426,0.7525773195876289,2.75,2,3
c3bc3eec8a314c5a91caa286bf7cf542,18,31.51,1.75,1.62,0.05,5.93,5,5,5.88,322.67,225.0,48,708,660,2.73,713.01,0.18819422405585526,0.9257142857142858,3.6,2,7
c3c21c642efe414aa24a4cc8e8a76d20,15,125.58,8.37,7.81,3.43,14.49,4,4,11.06,343.2,384.0,90,690,600,2.5,713.03,0.11538461538461539,0.933094384707288,3.0,1,5
c3c2c289b3f94ed496e6c6b7d3b788de,9,150.43,16.71,16.31,10.45,21.86,2,2,11.41,504.67,582.0,210,702,492,1.83,713.02,0.1453167586252742,0.97606223818073,2.25,1,4
c3c4b7cc91a84ad69708196a488a0aa7,16,46.95,2.93,2.25,0.51,8.79,4,4,8.28,363.75,393.0,54,696,642,2.49,713.03,0.18722044728434503,0.7679180887372014,3.2,1,4
c3ca7bcbb12c480bacf37b8ff353a390,5,12.33,2.47,2.13,1.38,4.1,1,1,2.72,327.6,384.0,36,522,486,1.03,713.27,0.332522303325223,0.8623481781376517,1.25,1,2
c3d7053eff574ef99a732b5b7a1749ed,17,112.05,6.59,2.39,0.9,65.45,4,3,64.55,379.06,390.0,108,678,570,2.98,713.05,0.5841142347166444,0.362670713201821,3.4,1,8
c3d7056b8e6c46d78d6baf651c3f9ca0,8,38.26,4.78,4.83,0.19,13.31,2,2,13.12,379.5,417.0,78,630,552,1.45,713.12,0.3478829064296916,1.010460251046025,2.6666666666666665,2,4
c3dabaeb9cc841f282a70914cb53372f,6,109.42,18.24,18.0,10.62,29.56,2,2,18.94,368.0,453.0,48,642,594,1.01,713.1,0.2701517090111497,0.986842105263158,2.0,1,3
c3dfa90ae52046d99affcae8e094af56,7,118.75,16.96,16.92,11.09,21.79,2,2,10.7,492.0,540.0,162,714,552,1.27,713.0,0.18349473684210527,0.9976415094339623,1.75,1,4
c3e36389d78348d18458eafd6f35bc1c,8,27.63,3.45,2.59,0.23,7.85,1,2,7.62,396.0,369.0,204,630,426,1.88,713.12,0.2841114730365545,0.7507246376811594,2.6666666666666665,2,4
c3e3ad48eb344c469938136941735205,13,153.04,11.77,11.02,4.04,25.59,3,3,21.55,408.0,402.0,180,660,480,2.71,713.08,0.16721118661787768,0.9362786745964315,4.333333333333333,4,5
c3e718f19d2849cf929843122faa4247,6,99.49,16.58,16.28,5.49,31.34,2,2,25.85,406.0,468.0,96,630,534,1.12,713.12,0.31500653331993167,0.9819059107358264,1.5,1,3
c3ea4f8ef00d4ec99de9df2de9b4e794,3,8.4,2.8,0.6,0.23,7.57,1,1,7.34,446.0,342.0,336,660,324,0.93,713.08,0.9011904761904762,0.2142857142857143,1.0,1,1
c3ebfce3e318409a827884359e123a09,13,34.66,2.67,2.67,0.26,5.01,3,3,4.75,307.85,282.0,42,576,534,2.43,713.19,0.14454702827466823,1.0,3.25,2,7
c3f272422a0a47ab8dd05239a6b0bbf4,17,289.09,17.01,16.6,8.63,26.18,4,4,17.55,301.06,312.0,48,666,618,2.75,713.07,0.0905600332076516,0.975896531452087,4.25,2,6
c3f3b8193c8a4133b8bd0654f82654a1,1,0.47,0.47,0.47,0.47,0.47,0,0,0.0,660.0,660.0,660,660,0,1.0,713.08,1.0,1.0,1.0,1,1
c403a7f5a38b433d967296fc7a8f9684,1,0.29,0.29,0.29,0.29,0.29,0,0,0.0,618.0,618.0,618,618,0,1.0,713.13,1.0,1.0,1.0,1,1
c407a4f4f05f467ba6268b048a75e728,9,93.85,10.43,10.63,6.36,13.23,2,2,6.87,256.0,288.0,0,576,576,1.56,713.19,0.1409696323921151,1.0191754554170662,1.8,1,3
c41230f172564acba438f8e7c7da63eb,15,220.08,14.67,15.41,6.3,29.94,4,4,23.64,332.0,366.0,36,636,600,2.5,713.11,0.13604143947655398,1.0504430811179277,3.75,2,5
c4137a37c33446f2a22f59282865f6c5,2,150.94,75.47,75.47,5.69,145.25,1,1,139.56,444.0,444.0,402,486,84,2.38,713.32,0.9623029018152909,1.0,2.0,2,2
c4150791dafa49c2ba566784a59e59ec,2,44.51,22.26,22.26,21.65,22.86,1,1,1.21,249.0,249.0,162,336,174,1.15,713.53,0.5135924511345765,1.0,1.0,1,1
c4196572916f4e7a8a5e6b0c18c7dd40,7,24.56,3.51,1.9,0.7,8.02,2,2,7.32,316.29,234.0,42,648,606,1.16,713.09,0.3265472312703583,0.5413105413105413,2.3333333333333335,2,3
c41bc07277c64e399bdf8acac16093a6,7,58.12,8.3,8.49,3.33,14.92,2,2,11.59,252.86,198.0,30,666,636,1.1,713.07,0.2567102546455609,1.0228915662650602,1.75,1,3
c42883ead2d0413298e204d4643cb64b,10,35.33,3.53,4.02,0.46,7.38,3,3,6.92,412.2,465.0,126,588,462,2.16,713.18,0.2088876309085763,1.1388101983002832,2.5,1,4
c42e31b92abd41368be7ed1cf0a7ac46,3,3.79,1.26,1.35,0.91,1.53,1,1,0.62,422.0,402.0,192,672,480,0.62,713.06,0.4036939313984169,1.0714285714285714,1.0,1,1
c42ee240ba5c45dc88144bdd7504ba04,5,18.43,3.69,1.75,1.42,10.33,1,1,8.91,243.6,210.0,42,510,468,1.07,713.29,0.5604991861096039,0.4742547425474255,1.6666666666666667,1,2
c4346e97f0a74f34aba9392856e6c1e1,5,13.51,2.7,2.22,0.91,6.39,1,1,5.48,386.4,348.0,174,684,510,0.98,713.04,0.47298297557364916,0.8222222222222222,1.25,1,2
c43b818111c64801ab07d0e3b9a01158,13,255.56,19.66,17.79,13.17,28.33,3,3,15.16,336.92,384.0,18,642,624,2.08,713.1,0.11085459383315072,0.904883011190234,3.25,1,5
c43cc9ae7c0c4ca9b65460f7aa6dbf20,8,210.08,26.26,25.87,17.6,40.09,2,2,22.49,385.5,387.0,108,672,564,1.42,713.06,0.19083206397562832,0.9851485148514851,2.0,1,3
c4420b743fd94715a262e01e151d875a,18,300.29,16.68,16.6,9.28,23.65,5,5,14.37,392.33,390.0,72,708,636,2.83,713.01,0.07875720137200705,0.9952038369304558,3.6,1,5
c4499811f1f949259d7db5c3c82dc111,4,8.65,2.16,1.52,0.19,5.43,1,1,5.24,438.0,393.0,264,702,438,0.91,713.02,0.6277456647398844,0.7037037037037037,1.3333333333333333,1,2
c4556c7bb4ab4c9d8e5fbf15c450b2b8,17,44.32,2.61,1.79,0.58,5.55,4,4,4.97,403.06,318.0,42,708,666,2.55,713.01,0.12522563176895307,0.685823754789272,3.4,1,8
c459694821364792b2e0bcc890395e07,1,17.58,17.58,17.58,17.58,17.58,0,0,0.0,552.0,552.0,552,552,0,1.0,713.23,1.0,1.0,1.0,1,1
c45ae8069d074fdb9850aa0ec439aef1,12,36.72,3.06,2.66,0.69,8.39,3,3,7.7,379.0,351.0,102,666,564,2.13,713.07,0.22848583877995646,0.869281045751634,3.0,1,5
c45c7bdc7db44272b886d6d2e465312d,9,275.92,30.66,29.56,20.71,44.09,2,2,23.38,350.0,450.0,12,666,654,1.38,713.07,0.1597926935343578,0.964122635355512,3.0,2,4
c46979c4562b459b8da06acd4be9ab77,17,55.76,3.28,2.38,0.23,8.35,4,4,8.12,490.24,552.0,90,702,612,2.78,713.02,0.14974892395982783,0.725609756097561,3.4,1,9
c46baa5eb4f240c9874115c8103536e8,7,33.14,4.73,5.44,1.1,7.84,2,2,6.74,283.71,234.0,150,516,366,1.91,713.28,0.23657211828605915,1.150105708245243,1.75,1,3
c46d6f7fce5642ea999b90b4028c1d78,10,127.84,12.78,12.3,5.38,21.18,3,3,15.8,259.2,225.0,30,696,666,1.5,713.03,0.1656758448060075,0.9624413145539907,2.5,1,4
c46ed73da4564845b40f2d0ff116bb00,8,26.52,3.32,2.92,1.42,7.37,2,2,5.95,399.0,399.0,72,684,612,1.31,713.04,0.2779034690799397,0.8795180722891567,1.6,1,2
c474e9179c3549d8b795bcb9242cfc08,9,33.55,3.73,3.03,1.22,10.71,2,2,9.49,452.67,516.0,48,678,630,1.43,713.05,0.3192250372578242,0.8123324396782842,1.8,1,4
c482abace7fa4ddf8266c0e5fcf19c9f,6,137.46,22.91,21.38,15.9,33.43,2,2,17.53,369.0,351.0,192,510,318,1.89,713.29,0.24319802124254328,0.9332169358358795,2.0,1,3
c4863c7985cf408faee930f111475da3,9,66.41,7.38,0.89,0.13,54.61,2,2,54.48,464.0,474.0,66,684,618,1.46,713.04,0.8223159162776691,0.12059620596205962,2.25,1,4
c48735ede8914fe6b8ebd4b70bc1f585,5,138.53,27.71,25.53,16.32,38.21,1,1,21.89,375.6,354.0,240,648,408,1.23,713.09,0.2758247311051758,0.9213280404186215,1.6666666666666667,1,2
c4875ed3bb9e4823bdd7ab5171326dbb,6,13.06,2.18,2.08,0.35,4.18,2,2,3.83,383.0,375.0,168,654,486,1.23,713.08,0.32006125574272587,0.9541284403669724,1.5,1,3
c488db98e347415ebfdc497260230031,18,288.78,16.04,15.28,7.95,23.5,5,5,15.55,352.0,375.0,84,684,600,3.0,713.04,0.08137682665004503,0.9526184538653367,3.6,1,8
c488f65dfe76418d8358841544390419,5,20.75,4.15,3.33,1.72,9.45,1,1,7.73,464.4,396.0,342,678,336,1.49,713.05,0.4554216867469879,0.8024096385542168,1.6666666666666667,1,3
c48c23ad5e914e2cb4e66661f83886bf,7,10.65,1.52,1.3,0.1,3.97,2,2,3.87,336.0,300.0,114,498,384,1.82,713.3,0.3727699530516432,0.8552631578947368,2.3333333333333335,1,3
c495a28d83cf4bddacdd6f43901f0c8e,6,109.37,18.23,18.9,11.89,21.15,2,2,9.26,347.0,342.0,66,654,588,1.02,713.08,0.19338026881228854,1.0367526055951728,3.0,3,3
c49aba348fc64cbab46a6226c6f311aa,5,19.58,3.92,3.75,0.64,7.25,1,1,6.61,537.6,642.0,282,714,432,1.16,713.0,0.3702757916241063,0.9566326530612245,1.25,1,2
c4a3c86c7b5541cf83d443c2a89e5b5a,6,164.52,27.42,27.49,17.45,36.77,2,2,19.32,366.0,372.0,174,558,384,1.56,713.22,0.22349866277656213,1.0025528811086797,2.0,1,3
c4b801ad0dc7440cb51937d281de4dd1,5,111.79,22.36,18.44,13.21,43.42,1,1,30.21,398.4,312.0,48,714,666,0.75,713.0,0.3884068342427766,0.8246869409660108,1.6666666666666667,1,2
c4be80f0d24a408cbf2131603bb93b66,10,182.64,18.26,18.21,11.35,26.24,3,3,14.89,421.8,468.0,42,702,660,1.52,713.02,0.143670608848007,0.997261774370208,2.0,1,4
c4be9893461342c48ce8e14b38d30afe,4,16.53,4.13,3.56,0.56,8.85,1,1,8.29,579.0,627.0,348,714,366,1.09,713.0,0.5353901996370235,0.8619854721549637,1.3333333333333333,1,2
c4c72c2014d042e080972f87df087516,5,148.0,29.6,32.68,18.66,37.64,1,1,18.98,481.2,624.0,174,690,516,0.97,713.03,0.25432432432432434,1.104054054054054,1.6666666666666667,1,2
c4cc8a7a10fa402dae9508b47373117d,17,47.21,2.78,2.46,0.24,12.82,4,4,12.58,422.82,450.0,54,714,660,2.58,713.0,0.27155263715314554,0.8848920863309353,3.4,1,8
c4ccd694c25247fc82132a4a883bd1d1,10,203.69,20.37,20.12,10.51,27.87,3,3,17.36,249.0,210.0,18,660,642,1.56,713.08,0.1368255682655015,0.9877270495827197,2.5,1,5
c4cdf0fdcf6a4350a84e8cc15027cf9f,16,315.3,19.71,18.69,13.86,36.64,4,4,22.78,445.88,459.0,0,684,684,2.34,713.04,0.11620678718680622,0.9482496194824962,2.6666666666666665,1,6
c4d1240fc43e4feda07bd58c84b4606c,10,23.9,2.39,2.48,0.27,4.9,3,3,4.63,396.6,411.0,78,702,624,1.6,713.02,0.20502092050209209,1.0376569037656904,2.0,1,3
c4e20bb4ed2042f68d2d58a865e5f403,3,9.39,3.13,3.43,1.31,4.65,1,1,3.34,376.0,252.0,234,642,408,0.74,713.1,0.4952076677316294,1.0958466453674123,1.5,1,2
c4e2af52bdc8414289e7b6c9d3d00dda,10,248.43,24.84,24.3,16.79,30.24,3,3,13.45,514.2,555.0,234,702,468,2.14,713.02,0.1217244294167371,0.9782608695652174,2.5,2,4
c4e840f6afb043a99781ce5a55cab241,9,19.88,2.21,2.34,0.05,5.75,2,2,5.7,423.33,468.0,120,540,420,2.14,713.24,0.28923541247484913,1.0588235294117647,2.25,1,5
c4e955dccd834bc9897954176f0e9622,9,20.77,2.31,2.34,0.6,5.15,2,2,4.55,356.0,372.0,54,606,552,1.63,713.15,0.24795377948964856,1.0129870129870129,2.25,1,4
c4e9d8b42d27484484b7077146076448,15,62.97,4.2,3.89,0.62,13.63,4,4,13.01,429.2,438.0,24,684,660,2.27,713.04,0.21645227886295063,0.9261904761904762,3.0,1,6
c4ebf59d90734c2581d57bdc5a707ff6,4,124.5,31.12,33.17,19.75,38.4,1,1,18.65,484.5,519.0,222,678,456,0.88,713.05,0.308433734939759,1.0658740359897172,1.0,1,1
c4ee577a834d40df9037753d51151ba8,2,47.38,23.69,23.69,16.9,30.48,1,1,13.58,441.0,441.0,420,462,42,4.76,713.35,0.6433094132545377,1.0,2.0,2,2
c4f1183c26294fb5bd6948ff1f84577b,6,44.03,7.34,7.33,3.64,11.62,2,2,7.98,303.0,240.0,96,594,498,1.2,713.17,0.26391096979332274,0.9986376021798365,1.5,1,3
c5075c044fd24ad08aa57bb1895d002e,14,368.19,26.3,26.9,15.24,37.72,4,4,22.48,358.71,348.0,60,648,588,2.38,713.09,0.1024471061136913,1.0228136882129277,3.5,2,5
c507735c0b7f4e4fb7530bec6a116b18,14,43.71,3.12,2.94,0.6,7.91,4,4,7.31,444.43,537.0,66,660,594,2.36,713.08,0.1809654541294898,0.9423076923076923,3.5,2,7
c509fe1f9c464c4881d158f453491d23,7,161.92,23.13,24.64,16.61,31.45,2,2,14.84,423.43,360.0,234,684,450,1.56,713.04,0.19423171936758896,1.0652831820146995,1.75,1,3
c518abca827b42ff81eb5bc49c455b03,19,735.2,38.69,14.79,10.02,469.77,5,5,459.75,322.11,372.0,24,672,648,2.93,713.06,0.6389689880304679,0.38226932023778754,4.75,4,6
c5221369ffc145edbf7252ff5a4b6ed1,5,123.02,24.6,27.4,12.37,31.15,1,1,18.78,298.8,252.0,204,456,252,1.98,713.36,0.2532108600227605,1.113821138211382,2.5,2,3
c52343cf47e84dadbedd0b9632d626ec,7,16.72,2.39,1.82,0.24,7.74,2,2,7.5,333.43,306.0,54,708,654,1.07,713.01,0.4629186602870814,0.7615062761506276,1.4,1,3
c527628db5064bcea197c2a1e28f7d7d,19,56.12,2.95,2.87,0.81,6.4,5,5,5.59,323.05,294.0,18,708,690,2.75,713.01,0.11404133998574484,0.9728813559322034,3.8,1,6
c52fc6a0146149a69949221d6988bb13,5,108.77,21.75,17.74,14.47,41.03,1,1,26.56,307.2,342.0,24,582,558,0.9,713.18,0.37721798289969666,0.8156321839080459,1.25,1,2
c53945d7374f4c4787a8fea9a3570d25,4,118.77,29.69,30.53,19.27,38.43,1,1,19.16,511.5,513.0,462,558,96,4.17,713.22,0.323566557211417,1.0282923543280567,2.0,2,2
c53af300a4b8416684f104b0a9a06c1d,4,60.0,15.0,15.2,12.49,17.12,1,1,4.63,477.0,474.0,276,684,408,0.98,713.04,0.2853333333333333,1.0133333333333332,1.3333333333333333,1,2
c53bcd0e22d84656a2016b86dfa81771,5,18.94,3.79,3.53,0.36,10.12,1,1,9.76,356.4,354.0,12,624,612,0.82,713.13,0.5343189017951425,0.9313984168865435,1.25,1,2
c53c106e77ea4b72ad89c3e1897b3449,8,29.04,3.63,3.32,0.56,7.57,2,2,7.01,449.25,438.0,204,714,510,1.57,713.0,0.2606749311294766,0.9146005509641874,2.0,1,5
c53e98bd3d794b72b466a8d4634448ee,4,9.52,2.38,1.6,0.19,6.13,1,1,5.94,400.5,405.0,210,582,372,1.08,713.18,0.6439075630252101,0.6722689075630253,1.3333333333333333,1,2
c5487320b716473ebf7134a10a3c1a71,9,42.75,4.75,4.41,0.33,11.66,2,2,11.33,350.0,366.0,84,672,588,1.53,713.06,0.2727485380116959,0.9284210526315789,3.0,2,4
c54fefd48d9e4a049023083b72946c74,4,95.73,23.93,19.89,14.36,41.59,1,1,27.23,405.0,423.0,156,618,462,0.87,713.13,0.4344510602736864,0.8311742582532387,1.3333333333333333,1,2
c55582773fa24fb8a0e217851a2b23ae,3,82.75,27.58,28.0,24.53,30.22,1,1,5.69,260.0,210.0,114,456,342,0.88,713.36,0.3651963746223565,1.0152284263959392,1.0,1,1
c55e86a49b604577824d00be9739c62f,14,61.16,4.37,3.86,0.06,10.56,3,4,10.5,426.0,495.0,102,648,546,2.56,713.09,0.17266187050359713,0.8832951945080091,3.5,1,5
c55ef5e61c2b48a5a85f3163151eae9c,4,82.41,20.6,20.52,17.94,23.42,1,1,5.48,420.0,495.0,126,564,438,0.91,713.21,0.2841888120373741,0.9961165048543689,1.3333333333333333,1,2
c568fe9abced4ed0a5e0ec1930a6607d,9,208.45,23.16,24.73,16.05,27.9,2,2,11.85,354.67,330.0,60,666,606,1.49,713.07,0.13384504677380668,1.0677892918825562,2.25,1,4
c5694cf4f5a340d7887dcdd5d0cb32b9,7,177.5,25.36,25.56,17.74,32.6,2,2,14.86,336.0,270.0,108,696,588,1.19,713.03,0.18366197183098593,1.0078864353312302,1.75,1,4
c56f0935f02a47158c4d7792e3cee843,7,171.69,24.53,23.05,18.63,33.42,2,2,14.79,387.43,432.0,18,576,558,1.25,713.19,0.19465315394024116,0.9396657154504688,1.75,1,3
c5728a98d82447c4a6d6da5a5f2f3060,2,39.62,19.81,19.81,19.38,20.24,1,1,0.86,240.0,240.0,228,252,24,8.33,713.65,0.5108531044926805,1.0,2.0,2,2
c57387c488da4e5a93eea1cc1e788bdf,5,93.68,18.74,19.25,15.05,21.98,1,1,6.93,265.2,240.0,30,576,546,0.92,713.19,0.23462852263023057,1.027214514407684,1.25,1,2
c5756832e20341c7a8b959046223e420,14,53.72,3.84,3.44,0.72,10.86,4,4,10.14,303.0,228.0,114,708,594,2.36,713.01,0.20215934475055844,0.8958333333333334,3.5,2,5
c57f72e84af04b689370ae51f9c0b723,23,56.23,2.44,1.73,0.21,7.48,6,6,7.27,438.26,492.0,48,696,648,3.55,713.03,0.13302507558242932,0.7090163934426229,4.6,1,9
c5809b646a4b48ec82424067ce2e639e,6,179.37,29.9,28.92,21.11,42.45,2,2,21.34,385.0,402.0,114,630,516,1.16,713.12,0.23666164910520154,0.9672240802675587,1.5,1,2
c58726d95ba8447ba01036e9d50da94c,23,179.75,7.82,2.16,0.25,124.03,6,6,123.78,344.61,330.0,42,576,534,4.31,713.19,0.6900139082058414,0.2762148337595908,5.75,5,7
c58f31ad07c34f5689da499492aa51ca,6,31.67,5.28,5.74,1.71,7.55,2,2,5.84,422.0,543.0,18,654,636,0.94,713.08,0.2383959583201768,1.0871212121212122,1.5,1,3
c5949a72f28a46b7a01ad99e98c20088,4,20.41,5.1,4.86,0.86,9.82,1,1,8.96,390.0,390.0,108,672,564,0.71,713.06,0.48113669769720724,0.9529411764705884,1.3333333333333333,1,2
c59c4fd965a0445fb46982546d4f7e85,9,28.19,3.13,2.33,0.45,10.54,2,2,10.09,265.33,174.0,12,678,666,1.35,713.05,0.37389145086910247,0.744408945686901,1.8,1,4
c59fc3142baa4ebca3292653d8552b26,5,74.76,14.95,12.89,10.18,22.29,1,1,12.11,376.8,372.0,324,432,108,4.63,713.39,0.2981540930979133,0.8622073578595318,2.5,1,4
c5ad0da65bed4e5892c2b9eabd94364e,2,8.38,4.19,4.19,0.29,8.09,1,1,7.8,540.0,540.0,432,648,216,0.93,713.09,0.9653937947494032,1.0,1.0,1,1
c5ae9814adec41ed8e5999362256ba12,8,93.7,11.71,12.78,4.65,18.75,2,2,14.1,445.5,465.0,198,618,420,1.9,713.13,0.20010672358591247,1.0913748932536294,2.6666666666666665,1,5
c5aefbc176c24b2d892c19155a5df84a,13,134.95,10.38,11.04,4.16,18.59,3,3,14.43,426.46,510.0,0,660,660,1.97,713.08,0.13775472397184144,1.0635838150289016,2.6,1,7
c5b3b2b286d14a7dabda17399efa7ef7,4,97.76,24.44,26.4,7.99,36.96,1,1,28.97,471.0,480.0,300,624,324,1.23,713.13,0.3780687397708674,1.0801963993453354,1.3333333333333333,1,2
c5bf088f3efc4e2cae3217a59085a446,11,141.45,12.86,10.84,6.48,24.63,3,3,18.15,438.0,486.0,48,660,612,1.8,713.08,0.17412513255567338,0.8429237947122862,2.75,1,5
c5c11d1cab5846049624f89ef43e3200,5,6.98,1.4,1.53,0.79,1.82,1,1,1.03,417.6,408.0,222,636,414,1.21,713.11,0.2607449856733524,1.092857142857143,1.6666666666666667,1,3
c5c124fa2145402da172d151c2acba5e,9,215.44,23.94,24.98,14.51,29.28,2,2,14.77,372.67,390.0,42,654,612,1.47,713.08,0.13590790939472708,1.0434419381787803,2.25,1,3
c5d34e98fc7d47178ac83de5cd174a58,9,33.16,3.68,2.7,0.44,8.35,2,2,7.91,402.0,402.0,72,666,594,1.52,713.07,0.2518094089264174,0.7336956521739131,3.0,1,7
c5d75aec20994df6bf51f95ca1664dcb,10,214.29,21.43,21.3,14.48,28.67,3,3,14.19,355.8,354.0,42,666,624,1.6,713.07,0.13379065752018293,0.9939337377508166,2.5,1,4
c5e5dfb3500d4df68883f030a3f6184c,14,184.06,13.15,13.04,5.21,22.48,4,4,17.27,334.29,387.0,48,714,666,2.1,713.0,0.12213408671085516,0.991634980988593,2.8,1,5
c5ecd92a7d1f442fb098df6d6ab8a3e5,7,23.48,3.35,2.42,0.34,8.74,2,2,8.4,318.0,336.0,108,582,474,1.48,713.18,0.37223168654173766,0.7223880597014924,1.75,1,2
c5efae3c731d4256901cb55bc46b6f7a,5,82.6,16.52,15.67,13.19,22.38,1,1,9.19,309.6,384.0,120,462,342,1.46,713.35,0.2709443099273608,0.9485472154963681,2.5,2,3
c5f291c0fb074014a2e2db16a56aee18,13,49.49,3.81,2.92,1.07,8.86,3,3,7.79,473.54,504.0,60,666,606,2.15,713.07,0.1790260658718933,0.7664041994750656,3.25,1,6
c5f6cfb26f7e405f8403da6575eceadd,10,111.26,11.13,12.05,5.92,14.64,3,3,8.72,375.0,372.0,132,672,540,1.85,713.06,0.13158367787165198,1.0826594788858939,2.5,2,4
c5fa9f7c568f4fff9177021b16c34ba2,4,82.61,20.65,19.77,12.97,30.1,1,1,17.13,526.5,522.0,402,660,258,1.55,713.08,0.36436266795787436,0.9573849878934625,2.0,2,2
c5fffd0bbfeb4063bddc66c85481931b,7,57.08,8.15,8.56,2.67,14.02,2,2,11.35,406.29,348.0,120,708,588,1.19,713.01,0.24562018220042045,1.0503067484662576,1.4,1,2
c6015e690cc34986b20dc3c9644f720c,2,47.83,23.92,23.92,21.37,26.46,1,1,5.09,402.0,402.0,258,546,288,0.69,713.24,0.5532092828768556,1.0,1.0,1,1
c6030e02978d461a909b0f43868f7475,3,42.38,14.13,11.71,10.22,20.45,1,1,10.23,336.0,318.0,72,618,546,0.55,713.13,0.4825389334591788,0.8287331917905166,1.0,1,1
c6036dc87d884a5299e7340f0b2b708a,3,62.65,20.88,21.9,14.99,25.76,1,1,10.77,428.0,438.0,372,474,102,2.94,713.34,0.4111731843575419,1.0488505747126438,3.0,3,3
c606877af61b46fab3e13bf202eb4665,6,143.47,23.91,19.76,18.13,35.77,2,2,17.64,356.0,399.0,198,492,294,2.04,713.31,0.2493204154178574,0.8264324550397324,3.0,2,4
c60af05a014f4a0fadfefdeae44312b5,12,345.5,28.79,28.63,19.47,38.34,3,3,18.87,428.0,453.0,48,630,582,2.06,713.12,0.11096960926193923,0.9944425147620701,3.0,1,5
c60f5cd0bdc64124bf1c206f9bf94c64,4,11.91,2.98,2.98,1.29,4.66,1,1,3.37,381.0,393.0,72,666,594,0.67,713.07,0.39126784214945426,1.0,1.3333333333333333,1,2
c610bd00615c41079c7a1a33f76d9228,6,139.98,23.33,22.0,17.78,33.22,2,2,15.44,369.0,408.0,6,672,666,0.9,713.06,0.23731961708815547,0.9429918559794257,2.0,2,2
c61687ff14f047dd8efee4723d464290,8,32.42,4.05,4.0,0.18,11.46,2,2,11.28,345.0,360.0,114,564,450,1.78,713.21,0.35348550277606416,0.9876543209876544,2.0,1,3
