,person,gender,age,offer_type,income,cnt_offer_completed,cnt_offer_received,cnt_offer_viewed,t_offer_completed,t_offer_received,t_offer_viewed,to_vr,to_cv,to_cr,curiosity_vr,eagerness_cv,overall_cr,influence,ext_influence
27884,c9962ad43568416283211a61ac138f53,M,26,bogo,73000,0,1,1,0,504,552,48,0,0,2,0,0,0,0
27885,c9962ad43568416283211a61ac138f53,M,26,discount,73000,1,2,1,624,288,594,306,30,336,0,3,0,1,0
27886,c9962ad43568416283211a61ac138f53,M,26,informational,73000,0,2,1,0,372,414,42,0,0,2,0,0,0,0
27887,c99775b110f14bcc8160845dd3778005,F,83,bogo,93000,2,2,2,393,336,348,12,45,57,7,2,1,1,0
27888,c99775b110f14bcc8160845dd3778005,F,83,discount,93000,1,1,1,462,408,408,0,54,54,100,1,1,1,0
27889,c99775b110f14bcc8160845dd3778005,F,83,informational,93000,0,1,1,0,336,354,18,0,0,5,0,0,0,0
27890,c997ff8618074ed9b5c1421ec762c4e7,M,52,bogo,73000,1,1,0,324,168,0,0,0,156,0,0,0,0,0
27891,c997ff8618074ed9b5c1421ec762c4e7,M,52,discount,73000,2,3,2,408,440,477,37,-69,-32,2,-1,-3,0,0
27892,c99f2747263b49b695a55e324d1a2c9a,F,77,bogo,58000,3,3,3,502,472,474,2,28,30,33,3,3,1,0
27893,c99f2747263b49b695a55e324d1a2c9a,F,77,discount,58000,2,2,2,243,204,207,3,36,39,25,2,2,1,0
27894,c99f2747263b49b695a55e324d1a2c9a,F,77,informational,58000,0,1,1,0,168,330,162,0,0,0,0,0,0,0
27895,c9a1e223db6e405c9cc781d0779cc43c,F,69,bogo,116000,0,1,1,0,0,48,48,0,0,2,0,0,0,0
27896,c9a1e223db6e405c9cc781d0779cc43c,F,69,discount,116000,0,3,1,0,304,480,176,0,0,0,0,0,0,0
27897,c9a1e223db6e405c9cc781d0779cc43c,F,69,informational,116000,0,1,1,0,504,552,48,0,0,2,0,0,0,0
27898,c9a2482aa3b44ad18e033a37a37fdaca,F,53,discount,54000,0,4,4,0,312,330,18,0,0,5,0,0,0,0
27899,c9a2482aa3b44ad18e033a37a37fdaca,F,53,informational,54000,0,1,1,0,576,582,6,0,0,14,0,0,0,0
27900,c9a9a35f60bd4fa0a56d5b12d1ba1ed3,M,55,bogo,55000,0,1,1,0,576,630,54,0,0,1,0,0,0,0
27901,c9a9a35f60bd4fa0a56d5b12d1ba1ed3,M,55,discount,55000,1,2,1,66,252,6,-246,60,-186,0,1,0,1,0
27902,c9a9a35f60bd4fa0a56d5b12d1ba1ed3,M,55,informational,55000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
27903,c9b534cdac834e5d9853828816300e57,F,55,bogo,53000,2,2,1,510,456,582,126,-72,54,0,-1,1,0,0
27904,c9b534cdac834e5d9853828816300e57,F,55,discount,53000,2,2,1,402,336,534,198,-132,66,0,0,1,0,0
27905,c9bd645c89ff4a768f53ae84c48da8f7,F,82,bogo,75000,3,3,2,488,440,504,64,-16,48,1,-6,2,0,0
27906,c9bd645c89ff4a768f53ae84c48da8f7,F,82,discount,75000,2,2,2,348,336,348,12,0,12,7,100,7,1,1
27907,c9c0e595d6b84dfc8bee2592160bee11,M,28,bogo,40000,2,2,2,288,204,282,78,6,84,1,14,1,1,0
27908,c9c0e595d6b84dfc8bee2592160bee11,M,28,discount,40000,2,3,2,522,472,564,92,-42,50,1,-2,1,0,0
27909,c9c0e595d6b84dfc8bee2592160bee11,M,28,informational,40000,0,1,1,0,168,186,18,0,0,5,0,0,0,0
27910,c9c1bdee4a0c40a08de73edc089effc0,M,68,bogo,77000,2,2,1,561,540,588,48,-27,21,2,-3,4,0,0
27911,c9c1bdee4a0c40a08de73edc089effc0,M,68,discount,77000,2,2,2,183,168,183,15,0,15,6,100,6,1,1
27912,c9c1bdee4a0c40a08de73edc089effc0,M,68,informational,77000,0,1,1,0,408,438,30,0,0,3,0,0,0,0
27913,c9c6eef28b41405891acd045ce2b9d62,M,71,discount,91000,2,2,2,582,540,570,30,12,42,3,7,2,1,0
27914,c9c6eef28b41405891acd045ce2b9d62,M,71,informational,91000,0,1,1,0,168,174,6,0,0,14,0,0,0,0
27915,c9c8f400a644462fa21759d49445bff1,M,68,bogo,51000,0,1,1,0,336,360,24,0,0,4,0,0,0,0
27916,c9c8f400a644462fa21759d49445bff1,M,68,discount,51000,2,4,2,465,312,369,57,96,153,1,1,0,1,0
27917,c9c8f400a644462fa21759d49445bff1,M,68,informational,51000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
27918,c9cb085677a142878c7bed085d38975f,M,48,bogo,30000,1,3,3,660,360,370,10,290,300,9,0,0,1,0
27919,c9cb085677a142878c7bed085d38975f,M,48,informational,30000,0,1,1,0,408,444,36,0,0,2,0,0,0,0
27920,c9d17a201bc24249a1c4d1c4c8acce30,M,56,bogo,34000,0,1,1,0,408,426,18,0,0,5,0,0,0,0
27921,c9d17a201bc24249a1c4d1c4c8acce30,M,56,discount,34000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
27922,c9de61c8d5264ef3ae95f5448f770342,F,58,bogo,59000,3,3,3,214,192,198,6,16,22,14,5,4,1,0
27923,c9de61c8d5264ef3ae95f5448f770342,F,58,informational,59000,0,1,1,0,336,342,6,0,0,14,0,0,0,0
27924,c9e69ffd85e7421aa53b8cb7bafba100,F,58,bogo,77000,2,2,1,552,492,408,-84,144,60,-1,0,1,1,0
27925,c9e69ffd85e7421aa53b8cb7bafba100,F,58,discount,77000,2,2,2,273,252,270,18,3,21,5,25,4,1,0
27926,c9eed1f79316414183383096b7a95347,M,39,discount,65000,2,2,2,648,540,558,18,90,108,5,1,0,1,0
27927,c9eed1f79316414183383096b7a95347,M,39,informational,65000,0,3,0,0,248,0,0,0,0,0,0,0,0,0
27928,c9efe52c3dd44130a07481a0f6274e10,M,66,bogo,68000,1,1,1,204,168,174,6,30,36,14,3,2,1,0
27929,c9efe52c3dd44130a07481a0f6274e10,M,66,discount,68000,1,1,1,456,408,576,168,-120,48,0,0,2,0,0
27930,c9efe52c3dd44130a07481a0f6274e10,M,66,informational,68000,0,2,2,0,168,243,75,0,0,1,0,0,0,0
27931,c9f052334bc340f386ae5fc7ae97e74f,F,65,bogo,72000,2,2,1,537,492,432,-60,105,45,-1,0,2,1,0
27932,c9f052334bc340f386ae5fc7ae97e74f,F,65,discount,72000,2,2,2,360,336,345,9,15,24,10,6,4,1,0
27933,c9f052334bc340f386ae5fc7ae97e74f,F,65,informational,72000,0,1,1,0,0,132,132,0,0,0,0,0,0,0
27934,c9f370a8d2cc4a6093fda4aa34525fe1,M,75,bogo,92000,0,1,1,0,0,18,18,0,0,5,0,0,0,0
27935,c9f370a8d2cc4a6093fda4aa34525fe1,M,75,discount,92000,1,1,0,336,336,0,0,0,0,0,0,100,0,0
27936,c9f370a8d2cc4a6093fda4aa34525fe1,M,75,informational,92000,0,1,1,0,504,606,102,0,0,0,0,0,0,0
27937,c9f5e6b7918540d692179bf5b1608935,M,40,bogo,66000,0,1,1,0,0,108,108,0,0,0,0,0,0,0
27938,c9f5e6b7918540d692179bf5b1608935,M,40,discount,66000,1,3,1,660,496,522,26,138,164,3,0,0,1,0
27939,c9f5e6b7918540d692179bf5b1608935,M,40,informational,66000,0,1,1,0,336,348,12,0,0,7,0,0,0,0
27940,c9f85399ba1d493b86764cf1db917989,F,81,discount,74000,1,1,0,306,168,0,0,0,138,0,0,0,0,0
27941,c9f85399ba1d493b86764cf1db917989,F,81,informational,74000,0,2,1,0,420,534,114,0,0,0,0,0,0,0
27942,c9f8fc7c8a614ca7af15206f59f99cb2,F,53,bogo,69000,1,3,3,0,360,360,0,-360,-360,100,0,0,0,0
27943,c9f8fc7c8a614ca7af15206f59f99cb2,F,53,discount,69000,1,2,2,312,288,309,21,3,24,4,25,4,1,0
27944,c9fe2208e4da432898d61a0340743613,M,56,discount,88000,0,5,5,0,297,319,21,0,0,4,0,0,0,0
27945,ca0bddc5e7e34a628ffc6179570d834b,M,65,bogo,76000,0,2,0,0,252,0,0,0,0,0,0,0,0,0
27946,ca0bddc5e7e34a628ffc6179570d834b,M,65,informational,76000,0,3,1,0,328,408,80,0,0,1,0,0,0,0
27947,ca0fece853094e06a1bafb4d67188dcc,M,28,bogo,60000,0,3,2,0,168,165,-3,0,0,-50,0,0,0,0
27948,ca0fece853094e06a1bafb4d67188dcc,M,28,discount,60000,0,2,0,0,492,0,0,0,0,0,0,0,0,0
27949,ca0fece853094e06a1bafb4d67188dcc,M,28,informational,60000,0,1,1,0,504,510,6,0,0,14,0,0,0,0
27950,ca111ad60de848ffa671c35434855518,M,75,bogo,97000,1,1,1,90,0,0,0,90,90,100,1,1,1,0
27951,ca111ad60de848ffa671c35434855518,M,75,informational,97000,0,1,1,0,408,408,0,0,0,100,0,0,0,0
27952,ca1fbde7bf6a41a4a4ea9cea66a72e37,F,40,bogo,69000,1,1,1,618,576,612,36,6,42,2,14,2,1,0
27953,ca1fbde7bf6a41a4a4ea9cea66a72e37,F,40,discount,69000,3,3,3,372,336,342,6,30,36,14,3,2,1,0
27954,ca1fbde7bf6a41a4a4ea9cea66a72e37,F,40,informational,69000,0,1,1,0,0,0,0,0,0,100,0,0,0,0
27955,ca208e412e74414aa87273c831217aaa,F,53,bogo,98000,0,2,2,0,492,504,12,0,0,7,0,0,0,0
27956,ca208e412e74414aa87273c831217aaa,F,53,discount,98000,0,3,3,0,224,240,16,0,0,5,0,0,0,0
27957,ca2458fa84cc4667ab420e8559f88439,M,52,bogo,41000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
27958,ca2458fa84cc4667ab420e8559f88439,M,52,informational,41000,0,2,2,0,456,486,30,0,0,3,0,0,0,0
27959,ca24acb9033e47ab9eed2814676d37f2,F,61,bogo,109000,3,3,2,388,304,255,-49,133,84,-2,0,1,1,0
27960,ca24acb9033e47ab9eed2814676d37f2,F,61,discount,109000,0,2,1,0,540,612,72,0,0,1,0,0,0,0
27961,ca253788781646f0a02492a0447ecf17,M,83,bogo,70000,2,2,2,492,492,561,69,-69,0,1,-1,100,0,0
27962,ca253788781646f0a02492a0447ecf17,M,83,discount,70000,3,3,3,338,280,308,28,30,58,3,3,1,1,0
27963,ca265792e65949d79b2b0e91bdd31c57,F,34,bogo,37000,0,1,1,0,168,168,0,0,0,100,0,0,0,0
27964,ca265792e65949d79b2b0e91bdd31c57,F,34,discount,37000,5,5,4,462,364,370,5,91,97,14,1,1,1,0
27965,ca369d4c5c0c4bb996bf78ec0b65775b,M,53,bogo,104000,3,3,3,232,192,200,8,32,40,11,3,2,1,0
27966,ca369d4c5c0c4bb996bf78ec0b65775b,M,53,discount,104000,3,3,2,540,472,522,50,18,68,1,5,1,1,0
27967,ca39f719bbbe47b1b46a63f569186725,M,51,bogo,71000,2,2,2,417,336,342,6,75,81,14,1,1,1,0
27968,ca39f719bbbe47b1b46a63f569186725,M,51,discount,71000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
27969,ca39f719bbbe47b1b46a63f569186725,M,51,informational,71000,0,2,2,0,204,270,66,0,0,1,0,0,0,0
27970,ca3d7d25b98a4c659e1807bdc5d18ec3,M,50,bogo,71000,2,4,3,570,372,418,46,152,198,2,0,0,1,0
27971,ca3e04a5fbd54c1a88666cc50b2a3ff9,F,73,bogo,77000,2,2,2,378,288,324,36,54,90,2,1,1,1,0
27972,ca3e04a5fbd54c1a88666cc50b2a3ff9,F,73,discount,77000,1,2,2,534,456,474,18,60,78,5,1,1,1,0
27973,ca3ed3e47a1e4ceea8dcd8b2bbaf1076,F,63,bogo,87000,1,1,1,198,168,168,0,30,30,100,3,3,1,0
27974,ca3ed3e47a1e4ceea8dcd8b2bbaf1076,F,63,discount,87000,2,2,2,210,204,210,6,0,6,14,100,14,1,1
27975,ca3ed3e47a1e4ceea8dcd8b2bbaf1076,F,63,informational,87000,0,1,1,0,336,354,18,0,0,5,0,0,0,0
27976,ca4366c6d69f4ff8b4eaea6422ae9b97,F,63,bogo,65000,1,1,1,516,504,510,6,6,12,14,14,7,1,0
27977,ca4366c6d69f4ff8b4eaea6422ae9b97,F,63,discount,65000,2,3,3,453,440,446,6,7,13,14,12,7,1,0
27978,ca442394368e41d9802ec206f45546ab,F,49,bogo,85000,1,1,1,684,576,582,6,102,108,14,0,0,1,0
27979,ca442394368e41d9802ec206f45546ab,F,49,discount,85000,3,4,3,426,270,320,50,106,156,1,0,0,1,0
27980,ca4684ba54b546fd89c653f56b320a26,M,48,bogo,74000,2,2,2,354,252,252,0,102,102,100,0,0,1,0
27981,ca4684ba54b546fd89c653f56b320a26,M,48,discount,74000,2,2,2,318,252,270,18,48,66,5,2,1,1,0
27982,ca4999d26e314cf6839ca5d941bfc85d,F,62,bogo,117000,1,2,1,432,456,702,246,-270,-24,0,0,-4,0,0
27983,ca4999d26e314cf6839ca5d941bfc85d,F,62,discount,117000,1,1,1,234,168,186,18,48,66,5,2,1,1,0
27984,ca54001246b74452b232996eea678854,F,69,bogo,53000,4,4,4,313,270,286,16,27,43,5,3,2,1,0
27985,ca54001246b74452b232996eea678854,F,69,discount,53000,0,1,1,0,408,408,0,0,0,100,0,0,0,0
27986,ca551ac435c94399ad6af9005461e7e0,M,38,bogo,58000,1,1,1,450,408,450,42,0,42,2,100,2,1,1
27987,ca551ac435c94399ad6af9005461e7e0,M,38,discount,58000,0,2,0,0,252,0,0,0,0,0,0,0,0,0
27988,ca551ac435c94399ad6af9005461e7e0,M,38,informational,58000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
27989,ca5815021d3c42e2bef68f023a7764d0,M,42,bogo,33000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
27990,ca5815021d3c42e2bef68f023a7764d0,M,42,discount,33000,0,4,1,0,252,594,342,0,0,0,0,0,0,0
27991,ca715b3f17e24692b18f3cd90b9bf232,M,59,bogo,86000,2,2,1,519,456,420,-36,99,63,-2,1,1,1,0
27992,ca715b3f17e24692b18f3cd90b9bf232,M,59,discount,86000,2,2,1,144,84,174,90,-30,60,1,-3,1,0,0
27993,ca79af95af5f48d7b907bd96faf98594,F,49,bogo,62000,2,2,2,387,372,378,6,9,15,14,10,6,1,0
27994,ca79af95af5f48d7b907bd96faf98594,F,49,discount,62000,3,3,2,298,248,201,-47,97,50,-2,1,1,1,0
27995,ca79af95af5f48d7b907bd96faf98594,F,49,informational,62000,0,1,1,0,504,528,24,0,0,4,0,0,0,0
27996,ca7bb6b5974c44c0a6de4cc8c1c53cd8,M,40,bogo,65000,2,2,2,225,204,222,18,3,21,5,25,4,1,0
27997,ca7bb6b5974c44c0a6de4cc8c1c53cd8,M,40,discount,65000,2,2,1,351,252,168,-84,183,99,-1,0,1,1,0
27998,ca7bb6b5974c44c0a6de4cc8c1c53cd8,M,40,informational,65000,0,1,1,0,504,594,90,0,0,1,0,0,0,0
27999,ca7c5edd04984546b13e366bbb75817b,F,47,bogo,66000,0,1,1,0,408,408,0,0,0,100,0,0,0,0
28000,ca7c5edd04984546b13e366bbb75817b,F,47,informational,66000,0,1,1,0,0,6,6,0,0,14,0,0,0,0
28001,ca82e1ebc759402c8ab95c341755bdf1,M,63,bogo,56000,1,1,1,648,504,540,36,108,144,2,0,0,1,0
28002,ca82e1ebc759402c8ab95c341755bdf1,M,63,discount,56000,2,2,2,147,84,93,9,54,63,10,1,1,1,0
28003,ca900921cfdd4b11a432df6f46a3e26d,F,54,bogo,70000,1,4,1,366,330,360,30,6,36,3,14,2,1,0
28004,ca900921cfdd4b11a432df6f46a3e26d,F,54,discount,70000,0,1,1,0,168,180,12,0,0,7,0,0,0,0
28005,ca900921cfdd4b11a432df6f46a3e26d,F,54,informational,70000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
28006,ca93d6bdd8ab4cbba95c072fe17c44e9,F,70,bogo,75000,0,3,3,0,360,370,10,0,0,9,0,0,0,0
28007,ca93d6bdd8ab4cbba95c072fe17c44e9,F,70,discount,75000,1,1,0,372,336,0,0,0,36,0,0,2,0,0
28008,ca9555b11b7c4ca7ae27dda509570ef3,F,53,bogo,83000,1,1,1,558,504,558,54,0,54,1,100,1,1,1
28009,ca9555b11b7c4ca7ae27dda509570ef3,F,53,discount,83000,2,2,1,504,456,576,120,-72,48,0,-1,2,0,0
28010,ca9555b11b7c4ca7ae27dda509570ef3,F,53,informational,83000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
28011,ca98c3611fb044e581ad34f2b4bcf1f6,M,60,bogo,54000,1,1,1,222,168,180,12,42,54,7,2,1,1,0
28012,ca98c3611fb044e581ad34f2b4bcf1f6,M,60,discount,54000,2,3,3,507,328,356,28,151,179,3,0,0,1,0
28013,ca98c3611fb044e581ad34f2b4bcf1f6,M,60,informational,54000,0,1,1,0,336,336,0,0,0,100,0,0,0,0
28014,ca9a8170963846329c22dacc7ff86a99,F,65,bogo,93000,1,1,1,420,336,336,0,84,84,100,1,1,1,0
28015,ca9a8170963846329c22dacc7ff86a99,F,65,discount,93000,1,1,1,420,408,408,0,12,12,100,7,7,1,0
28016,ca9a8170963846329c22dacc7ff86a99,F,65,informational,93000,0,2,1,0,84,24,-60,0,0,-1,0,0,0,0
28017,caa1a423aa8a43a9bce4efe637f029dd,F,51,bogo,58000,1,1,0,72,0,0,0,0,72,0,0,1,0,0
28018,caa1a423aa8a43a9bce4efe637f029dd,F,51,discount,58000,0,2,0,0,288,0,0,0,0,0,0,0,0,0
28019,caa1a423aa8a43a9bce4efe637f029dd,F,51,informational,58000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
28020,caad2d7ff50c4ccebbfe61ccb6ef9998,M,56,bogo,72000,1,3,1,72,328,588,260,-516,-256,0,0,0,0,0
28021,caad2d7ff50c4ccebbfe61ccb6ef9998,M,56,discount,72000,1,2,1,252,252,180,-72,72,0,-1,1,100,1,0
28022,cab6178cb3ce44cdb4c45560a459edba,M,60,bogo,46000,0,4,2,0,354,489,135,0,0,0,0,0,0,0
28023,cab6178cb3ce44cdb4c45560a459edba,M,60,discount,46000,0,2,1,0,288,186,-102,0,0,0,0,0,0,0
28024,caba3794603b42feb819ace3cc7aebeb,M,64,bogo,51000,0,3,3,0,304,324,20,0,0,4,0,0,0,0
28025,caba3794603b42feb819ace3cc7aebeb,M,64,discount,51000,1,1,1,480,336,336,0,144,144,100,0,0,1,0
28026,cabc2b86a6d44f6b931f2bf546f593ab,M,32,bogo,30000,0,1,1,0,504,504,0,0,0,100,0,0,0,0
28027,cabc2b86a6d44f6b931f2bf546f593ab,M,32,discount,30000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28028,cabc2b86a6d44f6b931f2bf546f593ab,M,32,informational,30000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
28029,cabe4c65156b43039a30511ec6bfdfae,F,70,bogo,107000,1,1,1,432,408,420,12,12,24,7,7,4,1,0
28030,cabe4c65156b43039a30511ec6bfdfae,F,70,discount,107000,3,3,2,486,416,471,55,15,70,1,6,1,1,0
28031,cac0f39ebe284c40819c37d540a0767f,M,21,bogo,58000,0,1,0,0,168,0,0,0,0,0,0,0,0,0
28032,cac0f39ebe284c40819c37d540a0767f,M,21,discount,58000,0,1,1,0,336,342,6,0,0,14,0,0,0,0
28033,cac0f39ebe284c40819c37d540a0767f,M,21,informational,58000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28034,cac127154bda4f5d98d994ce82a2f7d9,M,59,bogo,108000,2,3,3,213,168,208,40,5,45,2,16,2,1,0
28035,cac127154bda4f5d98d994ce82a2f7d9,M,59,discount,108000,1,1,1,678,576,636,60,42,102,1,2,0,1,0
28036,cac127154bda4f5d98d994ce82a2f7d9,M,59,informational,108000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
28037,cac7e2d5e1f444debdbebcb02a9d6d3d,M,43,bogo,76000,2,2,2,450,420,444,24,6,30,4,14,3,1,0
28038,cac7e2d5e1f444debdbebcb02a9d6d3d,M,43,discount,76000,1,1,1,138,0,84,84,54,138,1,1,0,1,0
28039,cac7e2d5e1f444debdbebcb02a9d6d3d,M,43,informational,76000,0,2,2,0,372,441,69,0,0,1,0,0,0,0
28040,cad006df49e5400b8b38069f296c97c7,M,85,bogo,66000,2,2,2,381,372,372,0,9,9,100,10,10,1,0
28041,cad006df49e5400b8b38069f296c97c7,M,85,discount,66000,3,3,3,382,304,334,30,48,78,3,2,1,1,0
28042,cad006df49e5400b8b38069f296c97c7,M,85,informational,66000,0,1,1,0,336,390,54,0,0,1,0,0,0,0
28043,cada8a2c71854ab9ab711d4819155f83,F,69,discount,36000,1,2,1,438,204,408,204,30,234,0,3,0,1,0
28044,cada8a2c71854ab9ab711d4819155f83,F,69,informational,36000,0,2,2,0,252,315,63,0,0,1,0,0,0,0
28045,cadd7084f71e45faac25ea898e03fabc,M,43,bogo,73000,1,3,3,342,360,416,56,-74,-18,1,-1,-5,0,0
28046,cadd7084f71e45faac25ea898e03fabc,M,43,discount,73000,1,2,1,48,252,0,-252,48,-204,0,2,0,1,0
28047,cae5e211053f4121a389a7da4d631f7f,F,57,discount,88000,0,1,1,0,408,420,12,0,0,7,0,0,0,0
28048,cae9515311754366aacb3044f0971484,M,63,bogo,47000,1,2,1,102,84,84,0,18,18,100,5,5,1,0
28049,cae9515311754366aacb3044f0971484,M,63,discount,47000,2,3,3,555,472,498,26,57,83,3,1,1,1,0
28050,cae9515311754366aacb3044f0971484,M,63,informational,47000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
28051,caec34d1e46a4caa9b37e06aa3227515,F,79,discount,88000,3,3,2,392,248,330,82,62,144,1,1,0,1,0
28052,caec34d1e46a4caa9b37e06aa3227515,F,79,informational,88000,0,1,1,0,504,648,144,0,0,0,0,0,0,0
28053,cb0147b0870d4aec9c0735188ed755fe,M,32,bogo,60000,1,4,4,456,354,381,27,75,102,3,1,0,1,0
28054,cb0147b0870d4aec9c0735188ed755fe,M,32,informational,60000,0,2,2,0,288,306,18,0,0,5,0,0,0,0
28055,cb05753845764558b432e0349408c6e2,M,19,bogo,31000,0,1,1,0,576,594,18,0,0,5,0,0,0,0
28056,cb05753845764558b432e0349408c6e2,M,19,discount,31000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
28057,cb05753845764558b432e0349408c6e2,M,19,informational,31000,0,1,1,0,408,426,18,0,0,5,0,0,0,0
28058,cb05f9eea3954e4ebad6d84ee897a465,F,30,bogo,42000,2,2,2,303,252,264,12,39,51,7,2,1,1,0
28059,cb05f9eea3954e4ebad6d84ee897a465,F,30,discount,42000,2,3,2,366,384,306,-78,60,-18,-1,1,-5,1,0
28060,cb05f9eea3954e4ebad6d84ee897a465,F,30,informational,42000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
28061,cb181f5812ac40e8baed53bbbb8d3d12,M,28,bogo,53000,1,1,1,36,0,0,0,36,36,100,2,2,1,0
28062,cb181f5812ac40e8baed53bbbb8d3d12,M,28,discount,53000,1,1,0,546,336,0,0,0,210,0,0,0,0,0
28063,cb181f5812ac40e8baed53bbbb8d3d12,M,28,informational,53000,0,2,2,0,336,351,15,0,0,6,0,0,0,0
28064,cb1e075f874b488a81995ea4dc3e12fe,M,50,bogo,56000,1,3,2,576,328,207,-121,369,248,0,0,0,1,0
28065,cb1e075f874b488a81995ea4dc3e12fe,M,50,informational,56000,0,1,1,0,504,540,36,0,0,2,0,0,0,0
28066,cb1eb17c082144e1affcb320bf23d856,M,46,bogo,48000,0,1,1,0,504,576,72,0,0,1,0,0,0,0
28067,cb1eb17c082144e1affcb320bf23d856,M,46,discount,48000,0,2,0,0,252,0,0,0,0,0,0,0,0,0
28068,cb1eb17c082144e1affcb320bf23d856,M,46,informational,48000,0,1,1,0,408,408,0,0,0,100,0,0,0,0
28069,cb23b66c56f64b109d673d5e56574529,M,60,discount,113000,1,2,0,156,288,0,0,0,-132,0,0,0,0,0
28070,cb23b66c56f64b109d673d5e56574529,M,60,informational,113000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
28071,cb245f844fa34490b50802cae487e9a4,M,60,bogo,63000,1,4,4,78,330,394,64,-316,-252,1,0,0,0,0
28072,cb245f844fa34490b50802cae487e9a4,M,60,discount,63000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
28073,cb2731206ba14af0923483f7a447087e,M,56,bogo,68000,1,2,2,696,540,552,12,144,156,7,0,0,1,0
28074,cb2731206ba14af0923483f7a447087e,M,56,discount,68000,0,2,2,0,288,348,60,0,0,1,0,0,0,0
28075,cb294611652a4570ad79eb61cffd5e9b,F,44,bogo,52000,1,1,1,192,168,180,12,12,24,7,7,4,1,0
28076,cb294611652a4570ad79eb61cffd5e9b,F,44,discount,52000,1,1,1,588,576,582,6,6,12,14,14,7,1,0
28077,cb2df85889c04540a582b6641ab56622,M,60,bogo,76000,0,2,2,0,540,555,15,0,0,6,0,0,0,0
28078,cb2df85889c04540a582b6641ab56622,M,60,discount,76000,1,3,2,474,192,162,-30,312,282,-3,0,0,1,0
28079,cb2df85889c04540a582b6641ab56622,M,60,informational,76000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
28080,cb38fe23b6934f1d84b917534203064a,M,64,bogo,63000,3,3,1,360,304,384,80,-24,56,1,-4,1,0,0
28081,cb38fe23b6934f1d84b917534203064a,M,64,discount,63000,2,2,1,282,252,564,312,-282,30,0,0,3,0,0
28082,cb38fe23b6934f1d84b917534203064a,M,64,informational,63000,0,1,1,0,576,624,48,0,0,2,0,0,0,0
28083,cb3cb7e6cdd544a4967aed3b6548b61d,M,63,bogo,66000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
28084,cb3cb7e6cdd544a4967aed3b6548b61d,M,63,discount,66000,0,2,0,0,288,0,0,0,0,0,0,0,0,0
28085,cb3cb7e6cdd544a4967aed3b6548b61d,M,63,informational,66000,0,1,1,0,336,408,72,0,0,1,0,0,0,0
28086,cb451cfac44245aaa4fd0bb64602e07d,F,28,bogo,43000,1,1,1,216,168,222,54,-6,48,1,-20,2,0,0
28087,cb451cfac44245aaa4fd0bb64602e07d,F,28,discount,43000,2,2,1,543,456,690,234,-147,87,0,0,1,0,0
28088,cb451cfac44245aaa4fd0bb64602e07d,F,28,informational,43000,0,2,1,0,456,510,54,0,0,1,0,0,0,0
28089,cb45be0c399a4b4fa13dda5c89c442f4,F,32,bogo,31000,4,4,4,351,270,282,12,69,81,7,1,1,1,0
28090,cb45be0c399a4b4fa13dda5c89c442f4,F,32,discount,31000,2,2,1,549,456,450,-6,99,93,-20,1,1,1,0
28091,cb46664d4630403cb73b959c15258930,F,55,bogo,98000,1,1,1,168,168,246,78,-78,0,1,-1,100,0,0
28092,cb46664d4630403cb73b959c15258930,F,55,discount,98000,1,2,1,690,456,360,-96,330,234,-1,0,0,1,0
28093,cb46664d4630403cb73b959c15258930,F,55,informational,98000,0,2,1,0,204,156,-48,0,0,-2,0,0,0,0
28094,cb4a0508e95e41b8a57c59d69a20f06d,F,60,bogo,78000,3,3,3,536,472,484,12,52,64,7,1,1,1,0
28095,cb4a0508e95e41b8a57c59d69a20f06d,F,60,discount,78000,2,2,1,402,288,174,-114,228,114,0,0,0,1,0
28096,cb4a0508e95e41b8a57c59d69a20f06d,F,60,informational,78000,0,1,1,0,0,12,12,0,0,7,0,0,0,0
28097,cb4eb954b95742b988075c030c4a3af4,F,61,bogo,57000,0,1,1,0,576,612,36,0,0,2,0,0,0,0
28098,cb4eb954b95742b988075c030c4a3af4,F,61,discount,57000,1,2,1,18,168,48,-120,-30,-150,0,-3,0,0,0
28099,cb4eb954b95742b988075c030c4a3af4,F,61,informational,57000,0,1,0,0,168,0,0,0,0,0,0,0,0,0
28100,cb55460bf6ac4dc8b4c48623f061544c,F,59,bogo,35000,2,2,1,519,456,342,-114,177,63,0,0,1,1,0
